Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_MVVNL_853000_2,2023_MVVNL_853000_2,51/EDCB/2023-24,51/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"336,800",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845846_1,2023_MVVNL_845846_1,30/EDCB/2023-24,30/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"1,413,222.5",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845848_1,2023_MVVNL_845848_1,32/EDCB/2023-24,32/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"2,163,162",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845850_2,2023_MVVNL_845849_1,34/EDCB/2023-24,34/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"290,770.56",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845850_2,2023_MVVNL_845850_2,34/EDCB/2023-24,34/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"290,770.56",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845852_1,2023_MVVNL_845852_1,36/EDCB/2023-24,36/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"3,187,021.5",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845853_1,2023_MVVNL_845853_1,37/EDCB/2023-24,37/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"286,075",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_845858_1,2023_MVVNL_845858_1,42/EDCB/2023-24,42/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"3,883,938.5",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_836627_2,2023_MVVNL_836379_1,T-21/EDCP/2023-24,T-21/EDCP/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,,,,,,"1,936,120",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit
2023_MVVNL_836627_2,2023_MVVNL_836627_2,T-21/EDCP/2023-24,T-21/EDCP/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,,,,,,"1,936,120",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit
2023_MVVNL_836681_3,2023_MVVNL_836681_3,T-89/EUDCB/2023-24,T-89/EUDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban),,,,,,"5,407,800",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Bareilly (Urban)
2023_MVVNL_845845_1,2023_MVVNL_845845_1,29/EDCB/2023-24,29/EDCB/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun,,,,,,"399,947",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Badaun
2023_MVVNL_825541_1,2023_MVVNL_825541_1,11(W)/EDCS/2023-24,11(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"264,000",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_830303_1,2023_MVVNL_825550_1,28(W)/EDCS/2023-24,28(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"682,377",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_MVVNL_830303_1,2023_MVVNL_830303_1,28(W)/EDCS/2023-24,28(W)/EDCS/2023-24,,,,,,,,,,,,,,,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur,,,,,,"682,377",,,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Shahjahanpur
2023_DOLBU_872234_1,2023_DOLBU_872234_1,880_NPI_2023-24 (1) 5 TPD,5 TPD Wet west processing composting,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"3,867,562.4",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2023_DOLBU_872262_1,2023_DOLBU_872262_1,880_NPI_2023-24 (2) 3 TPD,3 TPD Wet west processing civil nirman,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"3,425,686.8",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2023_DOLBU_872234_1,2023_DOLBU_870601_1,880_NPI_2023-24 (1) 5 TPD,5 TPD Wet west processing composting,,,,,,,,,,,,,,,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun,,,,,,"3,867,562.4",,,Directorate of Local Bodies UP||Nagar Panchayat Islamnagar Badaun
2023_CEUVZ_876183_3,2023_CEUVZ_876183_3,EE Ref No 1835/4A Dt 19.10.2023,Jigana se Hadaura marg ka Vishesh Marammat abadi bhag me CC ka karya,,,,,,,,,,,,,,,,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION PWD CHANDAULI",,,,,,"1,184,548",,,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION PWD CHANDAULI"
2023_CEUVZ_851456_1,2023_CEUVZ_851456_1,EE Ref No.-1754/4A Dt 07-10-2023,Eliya se Banrasiya via Maldah tak marg ka Vishesh Marammat ka karya,,,,,,,,,,,,,,,,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION PWD CHANDAULI",,,,,,"1,386,631",,,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION PWD CHANDAULI"
2023_CEUCZ_862095_2,2023_CEUCZ_862095_2,6540MT/1MT/ETender/UC/23-24 dt. 02.11.2023,SR to Ismailpur Ambapara road to Gosaprayagpur Saidapur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao",,,,,,"3,979,921.09",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Unnao"
2023_CEMRT_876173_10,2023_CEMRT_876173_10,TN No. 4572/3A dated 12.12.2023,Tn No. 4572/3A dated 12.12.2023 10. Special repair work of link road from Bahedi Gurjar to Ludhani.,,,,,,,,,,,,,,,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SAHARANPUR,,,,,,"1,329,072.57",,,Cheif Engineer Meerut Zone PWD Meerut||SE SAHARANPUR CIRCLE PWD SAHARANPUR||EE PROVINCIAL DIVISION PWD SAHARANPUR
2023_CEGKP_861145_9,2023_CEGKP_861145_6,2383/5A Date 04-11-2023,Special Repair of Bharouli to Bhita link Road,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE CONSTRUCTION DIVISION PWD DEORIA,,,,,,"416,908",,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE CONSTRUCTION DIVISION PWD DEORIA
2023_CEGKP_861145_9,2023_CEGKP_861145_7,2383/5A Date 04-11-2023,Special Repair of Bharouli to Bhita link Road,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE CONSTRUCTION DIVISION PWD DEORIA,,,,,,"416,908",,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE CONSTRUCTION DIVISION PWD DEORIA
2023_CEGKP_861145_9,2023_CEGKP_861145_9,2383/5A Date 04-11-2023,Special Repair of Bharouli to Bhita link Road,,,,,,,,,,,,,,,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE CONSTRUCTION DIVISION PWD DEORIA,,,,,,"416,908",,,Chief Engineer Gorakhpur Zone PWD Gorakhpur UP||SE DEORIA CIRCLE PWD DEORIA||EE CONSTRUCTION DIVISION PWD DEORIA
2023_CEDPW_871167_6,2023_CEDPW_870639_2,3591 / 1A-11 DATED 15-12-2023,SPECIAL REPAIR WORK OF BABAGANJ KESHWAPUR BASAUNA RAMNAGAR ROAD ODR LINK ROAD IN DISTRICT BAHRAICH VIDHAN SABHA-NANPARA USING HOT MIX PLANT,,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich,,,,,,"1,531,053",,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich
2023_CEDPW_871167_6,2023_CEDPW_871167_6,3591 / 1A-11 DATED 15-12-2023,SPECIAL REPAIR WORK OF BABAGANJ KESHWAPUR BASAUNA RAMNAGAR ROAD ODR LINK ROAD IN DISTRICT BAHRAICH VIDHAN SABHA-NANPARA USING HOT MIX PLANT,,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich,,,,,,"1,531,053",,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Bahraich
2023_CEDPW_873197_2,2023_CEDPW_873197_2,2613/e-Tender/2023-24 Date 14-12-2023,Special Repair of Kothi Link Road Km-1 Year 2023-24 in District Shravasti.,,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,,,,,,"1,298,537",,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti
2023_CEDPW_873197_5,2023_CEDPW_873197_5,2613/e-Tender/2023-24 Date 14-12-2023,"Special Repair of Bhinga Sirsiya Road Gulra to Bankatwa via Kori Purwa Link Road Km 2,3(500) in year 2023-24 in District Shravasti.",,,,,,,,,,,,,,,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti,,,,,,"1,616,484",,,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Bahraich - Shravasti Circle PWD Bahraich||EE Provincial Division PWD Shravasti
