gp_code,village_code,sub_district_code,sub_district_name,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
79028,119201.0,734,meerut,215.0,4.0,2.0,0.0,0.0
54941,113533.0,715,dhampur,11.0,3.0,2.0,0.0,2.0
44453,162706.0,893,handia,68.0,4.0,2.0,0.0,9.0
78984,119095.0,734,meerut,1423.0,4.0,3.0,300.0,5.0
78479,196675.0,972,madhuban,110.0,3.0,2.0,0.0,12.0
89405,137719.0,804,sitapur,387.0,4.0,2.0,52.0,15.0
268129,116985.0,726,rampur,55.0,4.0,2.0,6.0,0.0
79024,119217.0,734,meerut,570.0,4.0,2.0,300.0,0.0
268237,117034.0,726,rampur,250.0,4.0,2.0,0.0,100.0
84496,117033.0,726,rampur,381.0,3.0,2.0,0.0,10.0
86249,182500.0,942,khalilabad,600.0,4.0,2.0,0.0,200.0
79138,119131.0,734,meerut,330.0,4.0,2.0,0.0,0.0
78975,119115.0,734,meerut,775.0,4.0,2.0,775.0,0.0
79011,119208.0,734,meerut,302.0,4.0,2.0,302.0,0.0
88781,176469.0,933,naugarh,120.0,3.0,2.0,8.0,30.0
81875,131761.0,791,bisalpur,315.0,3.0,2.0,300.0,10.0
79133,119122.0,734,meerut,447.0,4.0,3.0,0.0,0.0
81875,131757.0,791,bisalpur,175.0,3.0,2.0,80.0,10.0
82393,159470.0,883,patti,113.0,3.0,2.0,0.0,45.0
50618,173564.0,926,tulsipur,637.0,3.0,3.0,15.0,0.0
86249,182509.0,942,khalilabad,100.0,4.0,2.0,0.0,0.0
269930,196868.0,973,maunath_bhanjan,137.0,4.0,2.0,0.0,13.0
79018,119198.0,734,meerut,125.0,4.0,2.0,0.0,0.0
79018,119195.0,734,meerut,213.0,4.0,2.0,0.0,0.0
66424,186619.0,952,bansgaon,300.0,4.0,2.0,205.0,55.0
79014,119214.0,734,meerut,1082.0,4.0,3.0,506.0,4.0
54941,113529.0,715,dhampur,7.0,3.0,2.0,0.0,0.0
50987,173858.0,927,utraula,322.0,4.0,2.0,0.0,0.0
84221,143855.0,823,maharajganj,182.0,4.0,2.0,0.0,15.0
84892,116509.0,724,tanda,142.0,2.0,4.0,2.0,0.0
70939,152419.0,857,garautha,450.0,4.0,2.0,0.0,45.0
78415,196689.0,972,madhuban,150.0,3.0,3.0,0.0,20.0
84672,116623.0,724,tanda,950.0,2.0,2.0,0.0,25.0
66288,184918.0,948,campierganj,890.0,4.0,2.0,331.0,77.0
46079,167854.0,909,jalalpur,600.0,3.0,3.0,0.0,0.0
59737,215738.0,1012,patiyali,200.0,4.0,4.0,0.0,25.0
84464,116757.0,725,bilaspur,330.0,4.0,3.0,0.0,30.0
42770,124869.0,767,kiraoli,2491.0,3.0,2.0,2200.0,588.0
84899,116575.0,724,tanda,2.0,3.0,2.0,0.0,1.0
79893,212511.0,1003,chunar,895.0,4.0,4.0,350.0,0.0
66742,185839.0,950,gorakhpur,634.0,3.0,2.0,352.0,150.0
79208,119152.0,734,meerut,989.0,4.0,2.0,785.0,20.0
75423,143288.0,820,bakshi_ka_talab,243.0,4.0,2.0,0.0,50.0
79025,119219.0,734,meerut,772.0,4.0,1.0,772.0,2.0
270610,196629.0,972,madhuban,134.0,4.0,2.0,120.0,25.0
72404,150363.0,849,kanpur,943.0,4.0,2.0,0.0,15.0
88762,176535.0,933,naugarh,300.0,3.0,3.0,0.0,102.0
84469,116948.0,726,rampur,560.0,3.0,2.0,0.0,40.0
263996,119123.0,734,meerut,280.0,4.0,2.0,0.0,0.0
78609,196819.0,973,maunath_bhanjan,367.0,3.0,2.0,210.0,21.0
79135,119133.0,734,meerut,663.0,4.0,3.0,455.0,0.0
57162,120974.0,747,siana,260.0,4.0,4.0,0.0,20.0
78810,197082.0,973,maunath_bhanjan,57.0,4.0,2.0,5.0,0.0
89228,137568.0,804,sitapur,222.0,3.0,2.0,0.0,15.0
79029,119200.0,734,meerut,300.0,4.0,2.0,0.0,0.0
89228,137569.0,804,sitapur,182.0,3.0,2.0,0.0,8.0
89228,137567.0,804,sitapur,172.0,3.0,2.0,0.0,8.0
66552,185407.0,950,gorakhpur,21.0,4.0,2.0,10.0,10.0
49549,171778.0,920,mahasi,405.0,4.0,2.0,50.0,30.0
83785,144623.0,826,lalganj,780.0,4.0,3.0,200.0,20.0
50295,198344.0,977,rasra,166.0,4.0,2.0,0.0,55.0
50295,198341.0,977,rasra,89.0,4.0,2.0,0.0,15.0
82852,157790.0,880,lalganj,272.0,4.0,4.0,70.0,27.0
266091,128124.0,781,sahaswan,58.0,3.0,2.0,0.0,10.0
53602,129815.0,786,aonla,588.0,4.0,2.0,0.0,80.0
78039,123948.0,762,mat,500.0,3.0,3.0,380.0,24.0
66757,185996.0,951,chauri_chaura,774.0,4.0,2.0,0.0,12.0
79026,119203.0,734,meerut,1495.0,4.0,3.0,751.0,0.0
84572,117430.0,728,milak,390.0,4.0,2.0,0.0,30.0
84572,117428.0,728,milak,305.0,4.0,2.0,0.0,35.0
79009,119202.0,734,meerut,413.0,4.0,2.0,413.0,1.0
238936,118149.0,730,amroha,312.0,3.0,2.0,0.0,15.0
89457,137863.0,805,laharpur,600.0,2.0,2.0,0.0,250.0
264096,118956.0,733,mawana,273.0,4.0,2.0,0.0,0.0
264096,118960.0,733,mawana,180.0,4.0,2.0,0.0,0.0
264096,118911.0,733,mawana,17.0,4.0,2.0,0.0,0.0
82156,131493.0,790,pilibhit,541.0,3.0,4.0,0.0,0.0
244974,118949.0,733,mawana,157.0,4.0,2.0,0.0,0.0
271127,137004.0,6880,maholi,275.0,4.0,2.0,80.0,150.0
85378,110411.0,705,rampur_maniharan,550.0,2.0,2.0,0.0,20.0
52943,130233.0,787,bareilly,195.0,4.0,3.0,45.0,3.0
270607,196702.0,972,madhuban,170.0,3.0,2.0,0.0,7.0
49092,171688.0,920,mahasi,1750.0,4.0,2.0,1500.0,125.0
89793,138500.0,807,mahmudabad,519.0,3.0,2.0,0.0,45.0
79015,119231.0,734,meerut,489.0,4.0,3.0,0.0,2.0
66090,187331.0,953,khajni,187.0,4.0,2.0,0.0,18.0
88773,176441.0,933,naugarh,83.0,3.0,2.0,0.0,5.0
264069,128595.0,782,budaun,331.0,2.0,2.0,184.0,12.0
268129,116989.0,726,rampur,150.0,4.0,2.0,12.0,0.0
268129,116986.0,726,rampur,75.0,4.0,2.0,5.0,0.0
89001,137998.0,805,laharpur,357.0,4.0,2.0,298.0,142.0
264069,128598.0,782,budaun,0.0,5.0,4.0,0.0,0.0
84658,116867.0,726,rampur,650.0,4.0,4.0,615.0,0.0
79019,119207.0,734,meerut,264.0,4.0,2.0,10.0,20.0
82096,131512.0,790,pilibhit,85.0,4.0,2.0,0.0,20.0
84479,117028.0,726,rampur,920.0,4.0,2.0,0.0,80.0
79017,119206.0,734,meerut,460.0,4.0,2.0,50.0,49.0
265825,117845.0,6831,naugawan_sadat,294.0,3.0,2.0,0.0,0.0
264069,128597.0,782,budaun,0.0,5.0,4.0,0.0,0.0
52943,130231.0,787,bareilly,145.0,4.0,2.0,25.0,2.0
79023,119194.0,734,meerut,80.0,4.0,2.0,0.0,0.0
84517,117006.0,726,rampur,278.0,4.0,2.0,0.0,20.0
79184,118953.0,733,mawana,193.0,3.0,4.0,0.0,3.0
79184,118955.0,733,mawana,40.0,3.0,4.0,0.0,0.0
79184,118954.0,733,mawana,0.0,5.0,4.0,0.0,0.0
79184,118958.0,733,mawana,35.0,3.0,4.0,0.0,4.0
265487,162784.0,893,handia,150.0,3.0,2.0,0.0,25.0
84719,117035.0,726,rampur,2997.0,3.0,2.0,0.0,0.0
264088,119130.0,734,meerut,220.0,3.0,2.0,0.0,0.0
79123,119129.0,734,meerut,337.0,4.0,3.0,260.0,1.0
82148,131419.0,790,pilibhit,400.0,3.0,2.0,0.0,130.0
56354,127168.0,778,gunnaur,418.0,2.0,2.0,0.0,10.0
89256,137516.0,804,sitapur,1448.0,3.0,2.0,0.0,20.0
54922,113715.0,715,dhampur,322.0,4.0,2.0,0.0,10.0
54922,113722.0,715,dhampur,322.0,4.0,2.0,0.0,5.0
79110,118737.0,733,mawana,632.0,4.0,2.0,0.0,0.0
79023,119193.0,734,meerut,150.0,4.0,2.0,20.0,0.0
79135,119134.0,734,meerut,0.0,4.0,4.0,0.0,0.0
51122,173902.0,927,utraula,160.0,3.0,2.0,160.0,5.0
56300,128608.0,782,budaun,2230.0,2.0,2.0,0.0,0.0
79184,118952.0,733,mawana,0.0,5.0,4.0,0.0,0.0
79184,118951.0,733,mawana,0.0,5.0,4.0,0.0,0.0
84414,116857.0,725,bilaspur,192.0,4.0,4.0,0.0,5.0
66296,184910.0,948,campierganj,579.0,4.0,2.0,0.0,3.0
91839,168946.0,912,musafirkhana,220.0,4.0,3.0,85.0,0.0
271433,137767.0,805,laharpur,200.0,1.0,2.0,1.0,160.0
51122,173905.0,927,utraula,225.0,3.0,2.0,150.0,8.0
84852,116340.0,723,suar,1100.0,3.0,2.0,1.0,23.0
89979,138684.0,807,mahmudabad,40.0,3.0,2.0,0.0,6.0
89979,138683.0,807,mahmudabad,856.0,3.0,2.0,0.0,154.0
66741,185843.0,950,gorakhpur,297.0,4.0,2.0,0.0,60.0
88763,176470.0,933,naugarh,191.0,4.0,2.0,0.0,0.0
82100,131478.0,790,pilibhit,240.0,3.0,2.0,28.0,0.0
78453,196582.0,972,madhuban,250.0,4.0,2.0,0.0,0.0
269542,173890.0,927,utraula,833.0,1.0,2.0,5.0,50.0
64898,175743.0,931,mankapur,871.0,4.0,3.0,0.0,300.0
267860,131522.0,790,pilibhit,220.0,1.0,2.0,0.0,0.0
84667,116639.0,726,rampur,614.0,3.0,2.0,0.0,0.0
79065,118993.0,733,mawana,707.0,4.0,3.0,2.0,2.0
66793,185087.0,949,sahjanwa,52.0,4.0,2.0,0.0,0.0
268408,116594.0,724,tanda,117.0,4.0,2.0,0.0,0.0
268408,116596.0,724,tanda,70.0,4.0,2.0,0.0,0.0
268408,116610.0,724,tanda,75.0,4.0,2.0,0.0,0.0
79013,119228.0,734,meerut,556.0,3.0,3.0,556.0,3.0
79013,119227.0,734,meerut,296.0,3.0,3.0,0.0,0.0
90072,138170.0,806,biswan,900.0,3.0,2.0,320.0,50.0
66735,185836.0,950,gorakhpur,175.0,4.0,4.0,85.0,0.0
69230,201616.0,984,jaunpur,103.0,4.0,2.0,0.0,10.0
67112,187194.0,953,khajni,379.0,4.0,2.0,0.0,30.0
65736,174257.0,928,gonda,453.0,3.0,2.0,396.0,0.0
46198,168126.0,910,akbarpur,96.0,3.0,2.0,0.0,5.0
78476,196577.0,972,madhuban,375.0,1.0,2.0,111.0,10.0
89262,137520.0,804,sitapur,190.0,4.0,4.0,0.0,12.0
67089,187604.0,954,gola,280.0,4.0,4.0,0.0,60.0
67089,187605.0,954,gola,15.0,4.0,4.0,4.0,1.0
67089,187608.0,954,gola,20.0,4.0,4.0,1.0,10.0
67089,187607.0,954,gola,29.0,4.0,4.0,1.0,5.0
67089,187609.0,954,gola,0.0,5.0,4.0,0.0,0.0
84680,116887.0,726,rampur,400.0,4.0,2.0,8.0,10.0
89404,137708.0,804,sitapur,229.0,4.0,2.0,0.0,180.0
66113,187402.0,953,khajni,1351.0,4.0,2.0,0.0,28.0
78564,196804.0,973,maunath_bhanjan,988.0,4.0,3.0,0.0,0.0
44495,162717.0,893,handia,30.0,3.0,2.0,0.0,8.0
85067,110198.0,704,deoband,290.0,4.0,2.0,0.0,0.0
79279,118630.0,732,sardhana,340.0,4.0,2.0,0.0,0.0
88795,176446.0,933,naugarh,458.0,4.0,2.0,0.0,15.0
82066,131575.0,790,pilibhit,611.0,4.0,3.0,598.0,0.0
66130,187379.0,953,khajni,19.0,4.0,2.0,0.0,8.0
49092,171687.0,920,mahasi,28.0,4.0,2.0,15.0,7.0
48918,172272.0,921,bahraich,328.0,4.0,2.0,0.0,15.0
79273,118609.0,732,sardhana,1602.0,4.0,3.0,0.0,9.0
79008,119224.0,734,meerut,432.0,4.0,2.0,11.0,9.0
89251,137778.0,805,laharpur,1480.0,3.0,2.0,0.0,680.0
70532,200044.0,981,shahganj,200.0,4.0,2.0,0.0,0.0
84670,116602.0,724,tanda,225.0,4.0,2.0,20.0,10.0
55387,112268.0,713,bijnor,996.0,4.0,2.0,400.0,20.0
84874,116527.0,724,tanda,265.0,3.0,2.0,3.0,35.0
79132,119143.0,734,meerut,340.0,4.0,2.0,325.0,0.0
55060,114163.0,716,chandpur,505.0,4.0,4.0,60.0,280.0
79140,118906.0,733,mawana,2123.0,4.0,3.0,847.0,18.0
79045,119007.0,733,mawana,460.0,4.0,3.0,15.0,2.0
59870,215142.0,1009,jalesar,655.0,3.0,3.0,510.0,80.0
84388,116654.0,725,bilaspur,200.0,3.0,2.0,0.0,0.0
84388,116663.0,725,bilaspur,159.0,3.0,2.0,0.0,6.0
89238,137515.0,804,sitapur,282.0,3.0,4.0,250.0,200.0
55386,112563.0,713,bijnor,642.0,4.0,3.0,600.0,10.0
55387,112269.0,713,bijnor,100.0,4.0,2.0,20.0,10.0
57344,121465.0,750,shikarpur,75.0,4.0,2.0,27.0,50.0
89235,137512.0,804,sitapur,393.0,4.0,2.0,0.0,156.0
79206,119173.0,734,meerut,385.0,4.0,2.0,310.0,1.0
89072,138413.0,806,biswan,256.0,4.0,2.0,0.0,15.0
89072,138418.0,806,biswan,146.0,5.0,2.0,0.0,14.0
79030,119216.0,734,meerut,282.0,4.0,2.0,280.0,1.0
79137,119125.0,734,meerut,541.0,4.0,3.0,105.0,0.0
79117,118723.0,733,mawana,280.0,4.0,3.0,0.0,0.0
79117,118724.0,733,mawana,120.0,4.0,3.0,0.0,0.0
84895,116287.0,723,suar,409.0,3.0,4.0,0.0,2.0
55387,112267.0,713,bijnor,5.0,4.0,2.0,3.0,1.0
85406,110382.0,705,rampur_maniharan,463.0,3.0,2.0,0.0,40.0
79149,118892.0,733,mawana,269.0,4.0,4.0,0.0,100.0
84559,117245.0,728,milak,455.0,3.0,3.0,0.0,70.0
90099,138121.0,805,laharpur,229.0,3.0,2.0,0.0,79.0
89072,138419.0,806,biswan,86.0,4.0,2.0,0.0,8.0
89072,138407.0,806,biswan,148.0,4.0,2.0,0.0,15.0
89072,138414.0,806,biswan,42.0,4.0,2.0,0.0,5.0
78940,118873.0,733,mawana,405.0,4.0,2.0,0.0,50.0
78609,196818.0,973,maunath_bhanjan,0.0,3.0,4.0,0.0,0.0
82136,131445.0,790,pilibhit,102.0,4.0,3.0,95.0,8.0
49215,171391.0,919,nanpara,542.0,4.0,2.0,0.0,8.0
79084,118753.0,733,mawana,1451.0,4.0,3.0,69.0,0.0
79084,118754.0,733,mawana,0.0,5.0,4.0,0.0,0.0
62996,125899.0,773,jasrana,500.0,3.0,2.0,0.0,60.0
79126,119121.0,734,meerut,935.0,4.0,3.0,0.0,0.0
79163,118902.0,733,mawana,598.0,4.0,2.0,0.0,22.0
48905,172336.0,6861,payagpur,1266.0,4.0,2.0,340.0,370.0
89001,137995.0,805,laharpur,135.0,4.0,2.0,0.0,72.0
79115,118761.0,733,mawana,625.0,4.0,2.0,0.0,0.0
84670,116597.0,724,tanda,45.0,4.0,2.0,10.0,0.0
54961,112395.0,713,bijnor,270.0,4.0,2.0,270.0,0.0
54961,112394.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
267870,131452.0,790,pilibhit,209.0,2.0,2.0,0.0,50.0
89274,137791.0,805,laharpur,340.0,2.0,2.0,0.0,165.0
89247,137785.0,805,laharpur,100.0,3.0,2.0,0.0,65.0
89247,137782.0,805,laharpur,750.0,3.0,2.0,0.0,250.0
89247,137783.0,805,laharpur,70.0,3.0,2.0,0.0,50.0
46561,148822.0,842,auraiya,365.0,3.0,2.0,75.0,0.0
89265,137789.0,805,laharpur,462.0,2.0,2.0,0.0,28.0
57223,121518.0,751,khurja,1007.0,4.0,2.0,1007.0,15.0
79165,118904.0,733,mawana,1260.0,4.0,2.0,510.0,22.0
79220,119179.0,734,meerut,410.0,3.0,3.0,150.0,0.0
79004,119211.0,734,meerut,731.0,3.0,2.0,710.0,0.0
89238,137517.0,804,sitapur,117.0,4.0,4.0,80.0,30.0
84892,116508.0,724,tanda,624.0,5.0,4.0,8.0,98.0
85041,110256.0,704,deoband,718.0,4.0,2.0,0.0,100.0
76580,184021.0,945,nichlaul,0.0,1.0,4.0,0.0,0.0
76368,184607.0,947,maharajganj,412.0,3.0,2.0,0.0,0.0
264088,119128.0,734,meerut,110.0,4.0,2.0,0.0,0.0
57223,121517.0,751,khurja,1007.0,4.0,2.0,1007.0,15.0
89240,137523.0,804,sitapur,382.0,4.0,2.0,0.0,17.0
79155,118881.0,733,mawana,562.0,3.0,3.0,0.0,12.0
72164,149979.0,848,bilhaur,50.0,3.0,4.0,5.0,2.0
268454,116486.0,724,tanda,359.0,3.0,2.0,0.0,12.0
84655,117358.0,728,milak,600.0,3.0,2.0,0.0,20.0
57130,120644.0,746,bulandshahr,348.0,4.0,4.0,50.0,2.0
79298,118644.0,732,sardhana,385.0,4.0,2.0,0.0,30.0
89123,138352.0,806,biswan,270.0,4.0,2.0,0.0,35.0
79292,118619.0,732,sardhana,718.0,4.0,2.0,435.0,0.0
79022,119209.0,734,meerut,674.0,3.0,2.0,600.0,0.0
78897,118658.0,732,sardhana,2300.0,3.0,3.0,0.0,20.0
84644,117268.0,728,milak,820.0,1.0,2.0,800.0,25.0
79177,118901.0,733,mawana,795.0,4.0,2.0,0.0,6.0
89292,137787.0,805,laharpur,3208.0,4.0,3.0,0.0,238.0
89234,137556.0,804,sitapur,205.0,4.0,2.0,60.0,45.0
89282,137557.0,804,sitapur,85.0,3.0,2.0,0.0,50.0
79171,118939.0,733,mawana,355.0,2.0,2.0,170.0,50.0
79157,118880.0,733,mawana,377.0,4.0,2.0,0.0,12.0
79075,118719.0,733,mawana,365.0,4.0,2.0,0.0,1.0
79285,118624.0,732,sardhana,424.0,4.0,2.0,0.0,0.0
90039,138185.0,806,biswan,450.0,3.0,2.0,0.0,105.0
79180,118888.0,733,mawana,512.0,4.0,2.0,312.0,12.0
89261,137784.0,805,laharpur,998.0,4.0,2.0,0.0,283.0
89274,137790.0,805,laharpur,938.0,3.0,2.0,0.0,338.0
82154,131508.0,790,pilibhit,1221.0,3.0,2.0,35.0,20.0
89126,138435.0,806,biswan,320.0,4.0,2.0,300.0,200.0
89092,138434.0,806,biswan,2110.0,4.0,2.0,950.0,125.0
84603,117432.0,728,milak,594.0,3.0,2.0,200.0,50.0
84603,117423.0,728,milak,112.0,3.0,2.0,110.0,10.0
84603,117424.0,728,milak,114.0,3.0,2.0,50.0,10.0
89787,138479.0,807,mahmudabad,503.0,4.0,2.0,200.0,30.0
79295,118614.0,732,sardhana,450.0,4.0,2.0,255.0,2.0
46198,168129.0,910,akbarpur,180.0,3.0,2.0,0.0,19.0
79158,118927.0,733,mawana,348.0,3.0,2.0,238.0,238.0
91624,169765.0,915,sultanpur,5700.0,3.0,2.0,258.0,15.0
82076,131628.0,790,pilibhit,298.0,3.0,3.0,200.0,0.0
82076,131629.0,790,pilibhit,250.0,4.0,3.0,200.0,0.0
90029,138157.0,806,biswan,1605.0,3.0,2.0,0.0,50.0
79207,119149.0,734,meerut,396.0,4.0,2.0,0.0,0.0
79157,118879.0,733,mawana,229.0,4.0,2.0,0.0,12.0
89262,137519.0,804,sitapur,318.0,4.0,4.0,0.0,20.0
84476,117011.0,726,rampur,300.0,4.0,2.0,300.0,50.0
79182,118893.0,733,mawana,360.0,2.0,2.0,35.0,0.0
79162,118889.0,733,mawana,224.0,4.0,2.0,0.0,3.0
84855,116540.0,724,tanda,266.0,3.0,3.0,10.0,0.0
79183,118933.0,733,mawana,1350.0,4.0,2.0,0.0,14.0
55385,112036.0,713,bijnor,203.0,4.0,3.0,12.0,4.0
55385,112042.0,713,bijnor,45.0,4.0,3.0,4.0,1.0
79124,119137.0,734,meerut,320.0,4.0,3.0,290.0,0.0
82072,131542.0,790,pilibhit,652.0,3.0,2.0,0.0,100.0
91666,169834.0,915,sultanpur,632.0,2.0,2.0,0.0,17.0
268105,116968.0,726,rampur,317.0,2.0,2.0,5.0,2.0
79299,118611.0,732,sardhana,780.0,4.0,2.0,615.0,0.0
82145,131436.0,790,pilibhit,462.0,4.0,2.0,0.0,15.0
89232,137503.0,804,sitapur,367.0,2.0,2.0,367.0,150.0
84810,117071.0,727,shahabad,639.0,4.0,2.0,280.0,17.0
67107,187179.0,953,khajni,142.0,4.0,2.0,0.0,4.0
84512,116952.0,726,rampur,905.0,4.0,2.0,0.0,20.0
89273,137581.0,804,sitapur,80.0,4.0,2.0,0.0,12.0
82040,131541.0,790,pilibhit,320.0,4.0,2.0,0.0,0.0
49398,171542.0,919,nanpara,847.0,3.0,2.0,0.0,210.0
245615,113258.0,715,dhampur,373.0,4.0,2.0,250.0,15.0
82043,131649.0,790,pilibhit,249.0,2.0,2.0,0.0,21.0
82043,131648.0,790,pilibhit,260.0,2.0,4.0,0.0,20.0
55128,114192.0,716,chandpur,143.0,4.0,2.0,0.0,0.0
55128,114190.0,716,chandpur,67.0,4.0,2.0,0.0,0.0
55128,114189.0,716,chandpur,224.0,4.0,2.0,0.0,0.0
91681,169845.0,915,sultanpur,286.0,4.0,2.0,200.0,45.0
79290,118610.0,732,sardhana,1472.0,4.0,2.0,1050.0,0.0
55343,112266.0,713,bijnor,372.0,3.0,2.0,150.0,15.0
55343,112249.0,713,bijnor,0.0,5.0,4.0,0.0,0.0
264092,118926.0,733,mawana,155.0,4.0,2.0,0.0,0.0
84855,116543.0,724,tanda,100.0,3.0,2.0,9.0,0.0
89243,137592.0,804,sitapur,147.0,4.0,2.0,0.0,14.0
